,Symbol,Name,Market
2285,034950,한국기업평가,KOSDAQ
2286,010040,한국내화,KOSPI
2287,025540,한국단자,KOSPI
2288,222980,한국맥널티,KOSDAQ
2289,331660,한국미라클피플사,KONEX
2290,256840,한국비엔씨,KOSDAQ
2291,004090,한국석유,KOSPI
2292,025550,한국선재,KOSDAQ
2293,002200,한국수출포장,KOSPI
2294,002960,한국쉘석유,KOSPI
2295,017890,한국알콜,KOSDAQ
2296,000240,한국앤컴퍼니,KOSPI
2297,080720,한국유니온제약,KOSDAQ
2298,123890,한국자산신탁,KOSPI
2299,015760,한국전력,KOSPI
2300,063570,한국전자금융,KOSDAQ
2301,041460,한국전자인증,KOSDAQ
2302,006200,한국전자홀딩스,KOSPI
2303,101680,한국정밀기계,KOSDAQ
2304,039740,한국정보공학,KOSDAQ
2305,053300,한국정보인증,KOSDAQ
2306,025770,한국정보통신,KOSDAQ
2307,409570,한국제10호스팩,KOSDAQ
2308,009540,한국조선해양,KOSPI
2309,023350,한국종합기술,KOSPI
2310,025890,한국주강,KOSPI
2311,000970,한국주철관,KOSPI
2312,104700,한국철강,KOSPI
2313,017960,한국카본,KOSPI
2314,023760,한국캐피탈,KOSDAQ
2315,054040,한국컴퓨터,KOSDAQ
2316,050540,한국코퍼레이션,KOSDAQ
2317,161890,한국콜마,KOSPI
2318,024720,한국콜마홀딩스,KOSPI
2319,021650,한국큐빅,KOSDAQ
2320,161390,한국타이어앤테크놀로지,KOSPI
2321,053590,한국테크놀로지,KOSDAQ
2322,034830,한국토지신탁,KOSPI
2323,007280,한국특강,KOSPI
2324,032300,한국파마,KOSDAQ
2325,168490,한국패러랠,KOSPI
2326,037230,한국팩키지,KOSDAQ
2327,010100,한국프랜지,KOSPI
2328,047810,한국항공우주,KOSPI
2329,123690,한국화장품,KOSPI
2330,003350,한국화장품제조,KOSPI
2331,030520,한글과컴퓨터,KOSDAQ
2332,052600,한네트,KOSDAQ
2333,011500,한농화성,KOSPI
2334,002390,한독,KOSPI
2335,256150,한독크린텍,KOSDAQ
2336,014790,한라,KOSPI
2337,092460,한라IMS,KOSDAQ
2338,060980,한라홀딩스,KOSPI
2339,053690,한미글로벌,KOSPI
2340,042700,한미반도체,KOSPI
2341,008930,한미사이언스,KOSPI
2342,128940,한미약품,KOSPI
2343,047080,한빛소프트,KOSDAQ
2344,009240,한샘,KOSPI
2345,020000,한섬,KOSPI
2346,003680,한성기업,KOSPI
2347,105630,한세실업,KOSPI
2348,069640,한세엠케이,KOSPI
2349,016450,한세예스24홀딩스,KOSPI
2350,010420,한솔PNS,KOSPI
2351,009180,한솔로지스틱스,KOSPI
2352,070590,한솔인티큐브,KOSDAQ
2353,213500,한솔제지,KOSPI
2354,014680,한솔케미칼,KOSPI
2355,004710,한솔테크닉스,KOSPI
2356,004150,한솔홀딩스,KOSPI
2357,025750,한솔홈데코,KOSPI
2358,226440,한송네오텍,KOSDAQ
2359,042520,한스바이오메드,KOSDAQ
2360,004960,한신공영,KOSPI
2361,011700,한신기계,KOSPI
2362,078350,한양디지텍,KOSDAQ
2363,045100,한양이엔지,KOSDAQ
2364,001750,한양증권,KOSPI
2365,018880,한온시스템,KOSPI
2366,009420,한올바이오파마,KOSPI
2367,014130,한익스프레스,KOSPI
2368,046110,한일네트웍스,KOSDAQ
2369,024740,한일단조,KOSDAQ
2370,005860,한일사료,KOSDAQ
2371,300720,한일시멘트,KOSPI
2372,123840,한일진공,KOSDAQ
2373,002220,한일철강,KOSPI
2374,006390,한일현대시멘트,KOSPI
2375,003300,한일홀딩스,KOSPI
2376,007770,한일화학,KOSDAQ
2377,051600,한전KPS,KOSPI
2378,052690,한전기술,KOSPI
2379,130660,한전산업,KOSPI
2380,107640,한중엔시에스,KONEX
2381,002320,한진,KOSPI
2382,003480,한진중공업홀딩스,KOSPI
2383,180640,한진칼,KOSPI
2384,005110,한창,KOSPI
2385,043090,한창바이오텍,KOSDAQ
2386,079170,한창산업,KOSDAQ
2387,009460,한창제지,KOSPI
2388,086960,한컴MDS,KOSDAQ
2389,372910,한컴라이프케어,KOSPI
2390,054920,한컴위드,KOSDAQ
2391,002680,한탑,KOSDAQ
2392,000880,한화,KOSPI
2393,088350,한화생명,KOSPI
2394,000370,한화손해보험,KOSPI
2395,009830,한화솔루션,KOSPI
2396,272210,한화시스템,KOSPI
2397,012450,한화에어로스페이스,KOSPI
2398,003530,한화투자증권,KOSPI
2399,386580,한화플러스제2호스팩,KOSDAQ
2400,195870,해성디에스,KOSPI
2401,034810,해성산업,KOSDAQ
2402,076610,해성옵틱스,KOSDAQ
2403,059270,해성티피씨,KOSDAQ
2404,101530,해태제과식품,KOSPI
2405,220180,핸디소프트,KOSDAQ
2406,143210,핸즈코퍼레이션,KOSPI
2407,900270,헝셩그룹,KOSDAQ
2408,084990,헬릭스미스,KOSDAQ
2409,000720,현대건설,KOSPI
2410,267270,현대건설기계,KOSPI
2411,170030,현대공업,KOSDAQ
2412,005440,현대그린푸드,KOSPI
2413,086280,현대글로비스,KOSPI
2414,042670,현대두산인프라코어,KOSPI
2415,064350,현대로템,KOSPI
2416,079430,현대리바트,KOSPI
2417,012330,현대모비스,KOSPI
2418,319400,현대무벡스,KOSDAQ
2419,010620,현대미포조선,KOSPI
2420,048410,현대바이오,KOSDAQ
2421,052260,현대바이오랜드,KOSDAQ
2422,069960,현대백화점,KOSPI
2423,004560,현대비앤지스틸,KOSPI
2424,016790,현대사료,KOSDAQ
2425,004310,현대약품,KOSPI
2426,322000,현대에너지솔루션,KOSPI
2427,041440,현대에버다임,KOSDAQ
2428,039010,현대에이치티,KOSDAQ
2429,017800,현대엘리베이,KOSPI
2430,307950,현대오토에버,KOSPI
2431,011210,현대위아,KOSPI
2432,090850,현대이지웰,KOSDAQ
2433,267260,현대일렉트릭,KOSPI
2434,004020,현대제철,KOSPI
2435,329180,현대중공업,KOSPI
2436,005380,현대차,KOSPI
2437,001500,현대차증권,KOSPI
2438,011760,현대코퍼레이션,KOSPI
2439,227840,현대코퍼레이션홀딩스,KOSPI
2440,126560,현대퓨처넷,KOSPI
2441,001450,현대해상,KOSPI
2442,057050,현대홈쇼핑,KOSPI
2443,092300,현우산업,KOSDAQ
2444,138360,협진,KOSDAQ
2445,011080,형지I&C,KOSDAQ
2446,093240,형지엘리트,KOSPI
2447,003010,혜인,KOSPI
2448,111110,호전실업,KOSPI
2449,008770,호텔신라,KOSPI
2450,060560,홈센타홀딩스,KOSDAQ
2451,064240,홈캐스트,KOSDAQ
2452,039610,화성밸브,KOSDAQ
2453,002460,화성산업,KOSPI
2454,378850,화승알앤에이,KOSPI
2455,241590,화승엔터프라이즈,KOSPI
2456,006060,화승인더,KOSPI
2457,013520,화승코퍼레이션,KOSPI
2458,010690,화신,KOSPI
2459,126640,화신정공,KOSDAQ
2460,133820,화인베스틸,KOSPI
2461,061250,화일약품,KOSDAQ
2462,010660,화천기계,KOSPI
2463,000850,화천기공,KOSPI
2464,016580,환인제약,KOSPI
2465,032560,황금에스티,KOSPI
2466,004800,효성,KOSPI
2467,094280,효성ITX,KOSPI
2468,097870,효성오앤비,KOSDAQ
2469,298040,효성중공업,KOSPI
2470,298050,효성첨단소재,KOSPI
2471,298020,효성티앤씨,KOSPI
2472,298000,효성화학,KOSPI
2473,093370,후성,KOSPI
2474,081660,휠라홀딩스,KOSPI
2475,290270,휴네시온,KOSDAQ
2476,005870,휴니드,KOSPI
2477,353190,휴럼,KOSDAQ
2478,090710,휴림로봇,KOSDAQ
2479,205470,휴마시스,KOSDAQ
2480,115160,휴맥스,KOSDAQ
2481,028080,휴맥스홀딩스,KOSDAQ
2482,032860,휴먼엔,KOSDAQ
2483,200670,휴메딕스,KOSDAQ
2484,212310,휴벡셀,KONEX
2485,079980,휴비스,KOSPI
2486,065510,휴비츠,KOSDAQ
2487,215090,휴센텍,KOSDAQ
2488,005010,휴스틸,KOSPI
2489,263920,휴엠앤씨,KOSDAQ
2490,243070,휴온스,KOSDAQ
2491,084110,휴온스글로벌,KOSDAQ
2492,145020,휴젤,KOSDAQ
2493,024060,흥구석유,KOSDAQ
2494,010240,흥국,KOSDAQ
2495,189980,흥국에프엔비,KOSDAQ
2496,000540,흥국화재,KOSPI
2497,003280,흥아해운,KOSPI
2498,037440,희림,KOSDAQ
2499,238490,힘스,KOSDAQ
2500,001465,BYC우,KOSPI
2501,011155,CJ씨푸드1우,KOSPI
2502,001045,CJ우,KOSPI
2503,097955,CJ제일제당 우,KOSPI
2504,000995,DB하이텍1우,KOSPI
2505,000215,DL우,KOSPI
2506,37550K,DL이앤씨우,KOSPI
2507,078935,GS우,KOSPI
2508,001065,JW중외제약우,KOSPI
2509,016385,KG스틸우,KOSPI
2510,051905,LG생활건강우,KOSPI
2511,003555,LG우,KOSPI
2512,066575,LG전자우,KOSPI
2513,051915,LG화학우,KOSPI
2514,108675,LX하우시스우,KOSPI
2515,38380K,LX홀딩스1우,KOSPI
2516,005945,NH투자증권우,KOSPI
2517,004255,NPC우,KOSPI
2518,010955,S-Oil우,KOSPI
2519,001745,SK네트웍스우,KOSPI
2520,006125,SK디스커버리우,KOSPI
2521,03473K,SK우,KOSPI
2522,096775,SK이노베이션우,KOSPI
2523,001515,SK증권우,KOSPI
2524,28513K,SK케미칼우,KOSPI
2525,012205,계양전기우,KOSPI
2526,014285,금강공업우,KOSPI
2527,002995,금호건설우,KOSPI
2528,011785,금호석유우,KOSPI
2529,004545,깨끗한나라우,KOSPI
2530,008355,남선알미우,KOSPI
2531,003925,남양유업우,KOSPI
2532,005725,넥센우,KOSPI
2533,090355,노루페인트우,KOSPI
2534,000325,노루홀딩스우,KOSPI
2535,005257,녹십자홀딩스2우,KOSPI
2536,00806K,대덕1우,KOSPI
2537,35320K,대덕전자1우,KOSPI
2538,001685,대상우,KOSPI
2539,084695,대상홀딩스우,KOSPI
2540,003545,대신증권우,KOSPI
2541,006345,대원전선우,KOSPI
2542,001795,대한제당우,KOSPI
2543,003495,대한항공우,KOSPI
2544,021045,대호특수강우,KOSDAQ
2545,004835,덕성우,KOSPI
2546,005965,동부건설우,KOSPI
2547,001525,동양우,KOSPI
2548,014825,동원시스템즈우,KOSPI
2549,000155,두산우,KOSPI
2550,33626K,두산퓨얼셀1우,KOSPI
2551,00499K,롯데지주우,KOSPI
2552,005305,롯데칠성우,KOSPI
2553,006805,미래에셋증권우,KOSPI
2554,001275,부국증권우,KOSPI
2555,006405,삼성SDI우,KOSPI
2556,009155,삼성전기우,KOSPI
2557,005935,삼성전자우,KOSPI
2558,010145,삼성중공우,KOSPI
2559,000815,삼성화재우,KOSPI
2560,145995,삼양사우,KOSPI
2561,000075,삼양홀딩스우,KOSPI
2562,004415,서울식품우,KOSPI
2563,014915,성문전자우,KOSPI
2564,004985,성신양회우,KOSPI
2565,004365,세방우,KOSPI
2566,032685,소프트센우,KOSDAQ
2567,33637K,솔루스첨단소재1우,KOSPI
2568,001725,신영증권우,KOSPI
2569,009275,신원우,KOSPI
2570,019175,신풍제약우,KOSPI
2571,002795,아모레G우,KOSPI
2572,090435,아모레퍼시픽우,KOSPI
2573,115960,연우,KOSDAQ
2574,003475,유안타증권우,KOSPI
2575,000225,유유제약1우,KOSPI
2576,000105,유한양행우,KOSPI
2577,003465,유화증권우,KOSPI
2578,294090,이오플로우,KOSDAQ
2579,007575,일양약품우,KOSPI
2580,007815,코리아써우,KOSPI
2581,003075,코오롱글로벌우,KOSPI
2582,002025,코오롱우,KOSPI
2583,120115,코오롱인더우,KOSPI
2584,26490K,크라운제과우,KOSPI
2585,005745,크라운해태홀딩스우,KOSPI
2586,004105,태양금속우,KOSPI
2587,009415,태영건설우,KOSPI
2588,36328K,티와이홀딩스우,KOSPI
2589,000145,하이트진로홀딩스우,KOSPI
2590,071055,한국금융지주우,KOSPI
2591,001755,한양증권우,KOSPI
2592,18064K,한진칼우,KOSPI
2593,009835,한화솔루션우,KOSPI
2594,000885,한화우,KOSPI
2595,003535,한화투자증권우,KOSPI
2596,03481K,해성산업1우,KOSDAQ
2597,000725,현대건설우,KOSPI
2598,004565,현대비앤지스틸우,KOSPI
2599,005385,현대차우,KOSPI
2600,008775,호텔신라우,KOSPI
2601,000545,흥국화재우,KOSPI
